rpttime,hmc,server,lpar,metric,value
28-02-18 1:00,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:05,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:10,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:15,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:20,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:25,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:30,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:35,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:40,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:45,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:50,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 1:55,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:00,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:05,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:10,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:15,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:20,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:25,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:30,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:35,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:40,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:45,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:50,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 2:55,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:00,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:05,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:10,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:15,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:20,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:25,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:30,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:35,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
28-02-18 3:40,10.92.215.18,V01SAIXVPVMU1A,a01stsmlc04a,ENT_CPU,0
